date,bets,staked,settled_bets,settled_profit,equity,cooldown_active,skipped_reason
2022-08-19,1,10.0,0,0.0,0.0,False,
2022-08-20,1,10.0,1,24.0,24.0,False,
2022-08-21,0,0.0,1,-10.0,14.0,False,
2022-08-22,0,0.0,0,0.0,14.0,False,
2022-08-23,0,0.0,0,0.0,14.0,False,
2022-08-24,0,0.0,0,0.0,14.0,False,
2022-08-25,0,0.0,0,0.0,14.0,False,
2022-08-26,0,0.0,0,0.0,14.0,False,
2022-08-27,0,0.0,0,0.0,14.0,False,
2022-08-28,1,10.0,0,0.0,14.0,False,
2022-08-29,1,10.0,1,-10.0,4.0,False,
2022-08-30,0,0.0,1,24.0,28.0,False,
2022-08-31,0,0.0,0,0.0,28.0,False,
2022-09-01,0,0.0,0,0.0,28.0,False,
2022-09-02,0,0.0,0,0.0,28.0,False,
2022-09-03,1,10.0,0,0.0,28.0,False,
2022-09-04,1,10.0,1,21.0,49.0,False,
2022-09-05,0,0.0,1,-10.0,39.0,False,
2022-09-06,0,0.0,0,0.0,39.0,False,
2022-09-07,0,0.0,0,0.0,39.0,False,
2022-09-08,0,0.0,0,0.0,39.0,False,
2022-09-09,0,0.0,0,0.0,39.0,False,
2022-09-10,0,0.0,0,0.0,39.0,False,
2022-09-11,1,10.0,0,0.0,39.0,False,
2022-09-12,0,0.0,1,-10.0,29.0,False,
2022-09-13,0,0.0,0,0.0,29.0,False,
2022-09-14,0,0.0,0,0.0,29.0,False,
2022-09-15,0,0.0,0,0.0,29.0,False,
2022-09-16,0,0.0,0,0.0,29.0,False,
2022-09-17,1,10.0,0,0.0,29.0,False,
2022-09-18,1,10.0,1,22.5,51.5,False,
2022-09-19,0,0.0,1,-10.0,41.5,False,
2022-09-20,0,0.0,0,0.0,41.5,False,
2022-09-21,0,0.0,0,0.0,41.5,False,
2022-09-22,0,0.0,0,0.0,41.5,False,
2022-09-23,0,0.0,0,0.0,41.5,False,
2022-09-24,0,0.0,0,0.0,41.5,False,
2022-09-25,0,0.0,0,0.0,41.5,False,
2022-09-26,0,0.0,0,0.0,41.5,False,
2022-09-27,0,0.0,0,0.0,41.5,False,
