config_id,key_columns,lookback_months,min_samples,min_roi,min_edge,min_conservative_edge,cold_start,bets,profit,roi_pct,max_drawdown,positive_months,negative_months,window_count,passed_windows,active_window_count,active_passed_windows,active_pass_rate
rule_label_market_prob_bucket_lb3_n20_roineg0p02_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,3,20,-0.02,0.0,0.0,enabled,159,45.22,2.9,209.3,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roineg0p02_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,3,20,-0.02,0.01,0.0,enabled,159,45.22,2.9,209.3,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p0_edgeneg0p01_cedge0p0_enabled,rule_label|market_prob_bucket,3,20,0.0,-0.01,0.0,enabled,159,45.22,2.9,209.3,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p0_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,3,20,0.0,0.0,0.0,enabled,159,45.22,2.9,209.3,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p0_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,3,20,0.0,0.01,0.0,enabled,159,45.22,2.9,209.3,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p02_edgeneg0p01_cedge0p0_enabled,rule_label|market_prob_bucket,3,20,0.02,-0.01,0.0,enabled,159,45.22,2.9,209.3,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p02_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,3,20,0.02,0.0,0.0,enabled,159,45.22,2.9,209.3,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p02_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,3,20,0.02,0.01,0.0,enabled,159,45.22,2.9,209.3,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n20_roineg0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,6,20,-0.02,-0.01,-0.02,enabled,289,69.44,2.5,257.43,5,3,6,0,4,0,0.0
rule_label_market_prob_bucket_lb6_n20_roineg0p02_edge0p0_cedgeneg0p02_enabled,rule_label|market_prob_bucket,6,20,-0.02,0.0,-0.02,enabled,289,69.44,2.5,257.43,5,3,6,0,4,0,0.0
rule_label_market_prob_bucket_lb6_n20_roineg0p02_edge0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,6,20,-0.02,0.01,-0.02,enabled,289,69.44,2.5,257.43,5,3,6,0,4,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p0_edgeneg0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,6,20,0.0,-0.01,-0.02,enabled,289,69.44,2.5,257.43,5,3,6,0,4,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p0_edge0p0_cedgeneg0p02_enabled,rule_label|market_prob_bucket,6,20,0.0,0.0,-0.02,enabled,289,69.44,2.5,257.43,5,3,6,0,4,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p0_edge0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,6,20,0.0,0.01,-0.02,enabled,289,69.44,2.5,257.43,5,3,6,0,4,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,6,20,0.02,-0.01,-0.02,enabled,289,69.44,2.5,257.43,5,3,6,0,4,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p02_edge0p0_cedgeneg0p02_enabled,rule_label|market_prob_bucket,6,20,0.02,0.0,-0.02,enabled,289,69.44,2.5,257.43,5,3,6,0,4,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p02_edge0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,6,20,0.02,0.01,-0.02,enabled,289,69.44,2.5,257.43,5,3,6,0,4,0,0.0
rule_label_market_prob_bucket_lb6_n40_roineg0p02_edgeneg0p01_cedge0p0_enabled,rule_label|market_prob_bucket,6,40,-0.02,-0.01,0.0,enabled,180,43.92,2.48,209.3,9,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roineg0p02_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,6,40,-0.02,0.0,0.0,enabled,180,43.92,2.48,209.3,9,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roineg0p02_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,6,40,-0.02,0.01,0.0,enabled,180,43.92,2.48,209.3,9,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roi0p0_edgeneg0p01_cedge0p0_enabled,rule_label|market_prob_bucket,6,40,0.0,-0.01,0.0,enabled,180,43.92,2.48,209.3,9,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roi0p0_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,6,40,0.0,0.0,0.0,enabled,180,43.92,2.48,209.3,9,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roi0p0_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,6,40,0.0,0.01,0.0,enabled,180,43.92,2.48,209.3,9,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roi0p02_edgeneg0p01_cedge0p0_enabled,rule_label|market_prob_bucket,6,40,0.02,-0.01,0.0,enabled,180,43.92,2.48,209.3,9,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roi0p02_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,6,40,0.02,0.0,0.0,enabled,180,43.92,2.48,209.3,9,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roi0p02_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,6,40,0.02,0.01,0.0,enabled,180,43.92,2.48,209.3,9,7,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,20,-0.02,-0.01,-0.05,enabled,447,71.34,1.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,6,20,-0.02,0.0,-0.05,enabled,447,71.34,1.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,20,-0.02,0.01,-0.05,enabled,447,71.34,1.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,20,0.0,-0.01,-0.05,enabled,447,71.34,1.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,6,20,0.0,0.0,-0.05,enabled,447,71.34,1.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,20,0.0,0.01,-0.05,enabled,447,71.34,1.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,20,0.02,-0.01,-0.05,enabled,447,71.34,1.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,6,20,0.02,0.0,-0.05,enabled,447,71.34,1.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,20,0.02,0.01,-0.05,enabled,447,71.34,1.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,20,-0.02,-0.01,-0.05,enabled,447,71.34,1.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,9,20,-0.02,0.0,-0.05,enabled,447,71.34,1.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,20,0.0,-0.01,-0.05,enabled,447,71.34,1.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,9,20,0.0,0.0,-0.05,enabled,447,71.34,1.69,245.08,5,8,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,40,-0.02,-0.01,-0.05,enabled,589,90.19,1.67,365.56,9,8,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,40,-0.02,0.0,-0.05,enabled,589,90.19,1.67,365.56,9,8,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,40,0.0,-0.01,-0.05,enabled,589,90.19,1.67,365.56,9,8,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,40,0.0,0.0,-0.05,enabled,589,90.19,1.67,365.56,9,8,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,40,0.02,-0.01,-0.05,enabled,589,90.19,1.67,365.56,9,8,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,40,0.02,0.0,-0.05,enabled,589,90.19,1.67,365.56,9,8,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n40_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,40,-0.02,-0.01,-0.05,enabled,588,65.77,1.22,245.08,12,10,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n40_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,40,-0.02,0.0,-0.05,enabled,588,65.77,1.22,245.08,12,10,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n40_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,40,-0.02,0.01,-0.05,enabled,588,65.77,1.22,245.08,12,10,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n40_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,40,0.0,-0.01,-0.05,enabled,588,65.77,1.22,245.08,12,10,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n40_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,40,0.0,0.0,-0.05,enabled,588,65.77,1.22,245.08,12,10,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n40_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,40,0.0,0.01,-0.05,enabled,588,65.77,1.22,245.08,12,10,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n40_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,40,0.02,-0.01,-0.05,enabled,588,65.77,1.22,245.08,12,10,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n40_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,40,0.02,0.0,-0.05,enabled,588,65.77,1.22,245.08,12,10,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n40_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,40,0.02,0.01,-0.05,enabled,588,65.77,1.22,245.08,12,10,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n20_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,20,-0.02,-0.01,-0.05,enabled,331,28.99,0.89,215.03,10,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n20_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,20,-0.02,0.0,-0.05,enabled,331,28.99,0.89,215.03,10,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n20_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,20,-0.02,0.01,-0.05,enabled,331,28.99,0.89,215.03,10,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n20_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,20,0.0,-0.01,-0.05,enabled,331,28.99,0.89,215.03,10,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n20_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,20,0.0,0.0,-0.05,enabled,331,28.99,0.89,215.03,10,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n20_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,20,0.0,0.01,-0.05,enabled,331,28.99,0.89,215.03,10,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n20_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,20,0.02,-0.01,-0.05,enabled,331,28.99,0.89,215.03,10,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n20_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,20,0.02,0.0,-0.05,enabled,331,28.99,0.89,215.03,10,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n20_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,20,0.02,0.01,-0.05,enabled,331,28.99,0.89,215.03,10,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,40,-0.02,0.01,-0.05,enabled,528,38.19,0.8,365.56,8,9,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,40,0.0,0.01,-0.05,enabled,528,38.19,0.8,365.56,8,9,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n40_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,40,0.02,0.01,-0.05,enabled,528,38.19,0.8,365.56,8,9,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roineg0p02_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source|market_prob_bucket,6,20,-0.02,-0.01,0.0,enabled,170,4.72,0.28,234.0,8,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roineg0p02_edge0p0_cedge0p0_enabled,rule_label|odds_source|market_prob_bucket,6,20,-0.02,0.0,0.0,enabled,170,4.72,0.28,234.0,8,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roineg0p02_edge0p01_cedge0p0_enabled,rule_label|odds_source|market_prob_bucket,6,20,-0.02,0.01,0.0,enabled,170,4.72,0.28,234.0,8,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roi0p0_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source|market_prob_bucket,6,20,0.0,-0.01,0.0,enabled,170,4.72,0.28,234.0,8,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roi0p0_edge0p0_cedge0p0_enabled,rule_label|odds_source|market_prob_bucket,6,20,0.0,0.0,0.0,enabled,170,4.72,0.28,234.0,8,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roi0p0_edge0p01_cedge0p0_enabled,rule_label|odds_source|market_prob_bucket,6,20,0.0,0.01,0.0,enabled,170,4.72,0.28,234.0,8,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roi0p02_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source|market_prob_bucket,6,20,0.02,-0.01,0.0,enabled,170,4.72,0.28,234.0,8,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roi0p02_edge0p0_cedge0p0_enabled,rule_label|odds_source|market_prob_bucket,6,20,0.02,0.0,0.0,enabled,170,4.72,0.28,234.0,8,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roi0p02_edge0p01_cedge0p0_enabled,rule_label|odds_source|market_prob_bucket,6,20,0.02,0.01,0.0,enabled,170,4.72,0.28,234.0,8,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n20_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,20,-0.02,-0.01,-0.05,enabled,513,8.01,0.17,437.82,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n20_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,20,-0.02,0.0,-0.05,enabled,513,8.01,0.17,437.82,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,20,0.0,-0.01,-0.05,enabled,513,8.01,0.17,437.82,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,20,0.0,0.0,-0.05,enabled,513,8.01,0.17,437.82,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,20,0.02,-0.01,-0.05,enabled,513,8.01,0.17,437.82,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,20,0.02,0.0,-0.05,enabled,513,8.01,0.17,437.82,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n20_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,20,-0.02,-0.01,-0.05,enabled,513,8.01,0.17,437.82,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n20_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,20,-0.02,0.0,-0.05,enabled,513,8.01,0.17,437.82,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n20_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,20,0.0,-0.01,-0.05,enabled,513,8.01,0.17,437.82,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n20_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,20,0.0,0.0,-0.05,enabled,513,8.01,0.17,437.82,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n20_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,20,0.02,-0.01,-0.05,enabled,513,8.01,0.17,437.82,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n20_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,20,0.02,0.0,-0.05,enabled,513,8.01,0.17,437.82,8,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,20,-0.02,-0.01,-0.05,enabled,502,0.45,0.01,245.08,8,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,20,-0.02,0.0,-0.05,enabled,502,0.45,0.01,245.08,8,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,20,-0.02,0.01,-0.05,enabled,502,0.45,0.01,245.08,8,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,20,0.0,-0.01,-0.05,enabled,502,0.45,0.01,245.08,8,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,20,0.0,0.0,-0.05,enabled,502,0.45,0.01,245.08,8,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,20,0.0,0.01,-0.05,enabled,502,0.45,0.01,245.08,8,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,20,0.02,-0.01,-0.05,enabled,502,0.45,0.01,245.08,8,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,20,0.02,0.0,-0.05,enabled,502,0.45,0.01,245.08,8,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,20,0.02,0.01,-0.05,enabled,502,0.45,0.01,245.08,8,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n60_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,60,-0.02,0.01,-0.05,enabled,626,-5.13,-0.09,397.5,7,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n60_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,60,0.0,0.01,-0.05,enabled,626,-5.13,-0.09,397.5,7,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n60_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,60,0.02,0.01,-0.05,enabled,626,-5.13,-0.09,397.5,7,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,40,-0.02,-0.01,-0.05,enabled,557,-23.22,-0.45,437.82,9,8,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,40,-0.02,0.0,-0.05,enabled,557,-23.22,-0.45,437.82,9,8,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,40,0.0,-0.01,-0.05,enabled,557,-23.22,-0.45,437.82,9,8,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,40,0.0,0.0,-0.05,enabled,557,-23.22,-0.45,437.82,9,8,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,40,0.02,-0.01,-0.05,enabled,557,-23.22,-0.45,437.82,9,8,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,40,0.02,0.0,-0.05,enabled,557,-23.22,-0.45,437.82,9,8,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,60,-0.02,-0.01,-0.05,enabled,581,-30.94,-0.57,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,6,60,-0.02,0.0,-0.05,enabled,581,-30.94,-0.57,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,60,-0.02,0.01,-0.05,enabled,581,-30.94,-0.57,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,60,0.0,-0.01,-0.05,enabled,581,-30.94,-0.57,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,6,60,0.0,0.0,-0.05,enabled,581,-30.94,-0.57,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,60,0.0,0.01,-0.05,enabled,581,-30.94,-0.57,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,60,0.02,-0.01,-0.05,enabled,581,-30.94,-0.57,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,6,60,0.02,0.0,-0.05,enabled,581,-30.94,-0.57,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,60,0.02,0.01,-0.05,enabled,581,-30.94,-0.57,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n60_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,60,-0.02,-0.01,-0.05,enabled,581,-30.94,-0.57,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n60_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,9,60,-0.02,0.0,-0.05,enabled,581,-30.94,-0.57,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n60_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,60,0.0,-0.01,-0.05,enabled,581,-30.94,-0.57,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n60_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,9,60,0.0,0.0,-0.05,enabled,581,-30.94,-0.57,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,20,-0.02,0.01,-0.05,enabled,414,-27.36,-0.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,20,0.0,0.01,-0.05,enabled,414,-27.36,-0.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,20,0.02,-0.01,-0.05,enabled,414,-27.36,-0.69,245.08,5,8,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,9,20,0.02,0.0,-0.05,enabled,414,-27.36,-0.69,245.08,5,8,6,0,5,0,0.0
