window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
2022-08,2023-07,0,0.0,0.0,0.0,0.0,0,0,False
2023-02,2024-01,74,709.97,-44.38,-6.25,209.3,1,1,False
2023-08,2024-07,122,1189.97,-20.28,-1.7,209.3,3,3,False
2024-02,2025-01,57,570.0,21.3,3.74,50.0,3,4,False
2024-08,2025-07,44,440.0,-63.4,-14.41,90.0,2,5,False
2025-02,2026-01,75,750.0,183.0,24.4,86.1,6,3,True
