rule_label,bets,staked,profit,roi_pct,positive_months,negative_months
B365_OPEN_rulesra5ae079e_train18_n120_ev0p02_top1_ridge10_cap0.08|ra5ae079e,187,1870.0,269.3,14.4,25,12
