label,bets,wins,hit_rate,wilson_hit_rate_lower_95,avg_odds,avg_implied_probability,edge_vs_implied_probability,conservative_edge_vs_implied,staked,profit,roi_pct,decision,decision_reasons
2024-25,51,41,0.8039,0.6754,1.5063,0.6734,0.1306,0.0021,510.0,99.5,19.51,CALIBRATED_EDGE_CONFIRMED,[]
2023-24,66,50,0.7576,0.6419,1.4924,0.6777,0.0798,-0.0358,660.0,86.9,13.17,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['wilson_lower<=average_implied_probability']
2025-26,40,35,0.875,0.7389,1.4218,0.7169,0.1581,0.0219,400.0,95.7,23.93,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['bets<minimum']
2022-23,37,24,0.6486,0.4876,1.5514,0.6494,-0.0008,-0.1619,370.0,-2.1,-0.57,NO_CALIBRATED_EDGE,"['bets<minimum', 'hit_rate<=average_implied_probability', 'wilson_lower<=average_implied_probability', 'roi<=0']"
