test_month,date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2021-11,2021-11-01,0,0.0,0.0,0.0,0.0,100.0
2021-11,2021-11-02,0,0.0,0.0,0.0,0.0,100.0
2021-11,2021-11-03,0,0.0,0.0,0.0,0.0,100.0
2021-11,2021-11-04,0,0.0,0.0,0.0,0.0,100.0
2021-11,2021-11-05,1,0.42,0.51,0.51,0.0,99.58
2021-11,2021-11-06,0,0.0,0.0,0.51,0.0,100.0
2021-11,2021-11-07,1,0.47,0.34,0.85,0.0,99.53
2021-11,2021-11-08,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-09,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-10,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-11,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-12,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-13,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-14,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-15,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-16,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-17,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-18,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-19,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-20,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-21,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-22,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-23,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-24,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-25,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-26,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-27,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-28,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-29,0,0.0,0.0,0.85,0.0,100.0
2021-11,2021-11-30,0,0.0,0.0,0.85,0.0,100.0
2021-12,2021-12-01,0,0.0,0.0,0.0,0.0,100.0
2021-12,2021-12-02,0,0.0,0.0,0.0,0.0,100.0
2021-12,2021-12-03,1,0.32,-0.32,-0.32,0.32,99.68
2021-12,2021-12-04,2,1.48,-1.48,-1.8,1.8,98.52
2021-12,2021-12-05,2,0.35,-0.35,-2.15,2.15,99.65
2021-12,2021-12-06,0,0.0,0.0,-2.15,2.15,100.0
2021-12,2021-12-07,0,0.0,0.0,-2.15,2.15,100.0
2021-12,2021-12-08,0,0.0,0.0,-2.15,2.15,100.0
2021-12,2021-12-09,0,0.0,0.0,-2.15,2.15,100.0
2021-12,2021-12-10,2,0.92,0.32,-1.83,1.83,99.08
2021-12,2021-12-11,3,0.94,0.42,-1.41,1.41,99.06
2021-12,2021-12-12,1,0.62,0.64,-0.77,0.77,99.38
