row_index,date,month,league,home_team,away_team,outcome,actual_result,probability,market_probability,model_market_delta,uncertainty,lower_ev,odds,odds_bucket,won,unit_profit,bucket_id
7108,2022-08-14,2022-08,F1,Troyes,Toulouse,draw,away,0.3232838223283282,0.2967032967032967,0.026580525625031493,0.01678494524912915,-0.019203593346563075,3.2,"[2.8,3.5)",False,-1.0,"F1|draw|[2.8,3.5)"
7310,2022-08-21,2022-08,F1,Montpellier,Auxerre,draw,away,0.30857131057781084,0.27851458885941643,0.030056721718394408,0.01678494524912915,-0.007926357882482304,3.4,"[2.8,3.5)",False,-1.0,"F1|draw|[2.8,3.5)"
8632,2022-10-16,2022-10,F1,Nantes,Brest,draw,home,0.32001715610855963,0.288135593220339,0.03188156288822064,0.01520106524882982,0.005893099837108284,3.3,"[2.8,3.5)",False,-1.0,"F1|draw|[2.8,3.5)"
10093,2023-01-11,2023-01,F1,Clermont,Rennes,away,home,0.5302860029961628,0.49988098071887643,0.030405022277286364,0.014017213711233403,-0.013926612465784971,1.91,"[1.8,2.2)",False,-1.0,"F1|away|[1.8,2.2)"
10681,2023-02-04,2023-02,F1,Rennes,Lille,draw,away,0.29483611808757926,0.2714007782101167,0.023435339877462547,0.013565029893562912,-0.015551191320942737,3.5,"[3.5,4.0)",False,-1.0,"F1|draw|[3.5,4.0)"
10905,2023-02-12,2023-02,F1,Montpellier,Brest,draw,home,0.3124009724899795,0.28681610026512416,0.025584872224855337,0.013565029893562912,-0.013841389431825224,3.3,"[2.8,3.5)",False,-1.0,"F1|draw|[2.8,3.5)"
11105,2023-02-19,2023-02,F1,Troyes,Montpellier,draw,away,0.31640695510848366,0.29139072847682124,0.02501622663166242,0.013565029893562912,-0.015763743051507517,3.25,"[2.8,3.5)",False,-1.0,"F1|draw|[2.8,3.5)"
11598,2023-03-11,2023-03,F1,Auxerre,Rennes,home,draw,0.26566201758178465,0.23653228683553335,0.029129730746251303,0.014315681248803776,0.0053853453319234745,4.0,"[4.0,5.0)",False,-1.0,"F1|home|[4.0,5.0)"
11855,2023-03-19,2023-03,F1,Montpellier,Clermont,home,home,0.5501285154326974,0.5140093406910212,0.03611917474167614,0.014315681248803776,-0.019462513443474716,1.83,"[1.8,2.2)",True,0.8300000000000001,"F1|home|[1.8,2.2)"
12239,2023-04-09,2023-04,F1,Ajaccio,Auxerre,draw,away,0.3567122745571488,0.32558139534883723,0.03113087920831159,0.013508129498888605,-0.0047079793310452756,2.9,"[2.8,3.5)",False,-1.0,"F1|draw|[2.8,3.5)"
12437,2023-04-16,2023-04,F1,Auxerre,Nantes,home,home,0.4162814132744681,0.39124433050680335,0.025037082767664753,0.014425130524108501,-0.01545210726161883,2.45,"[2.2,2.8)",True,1.4500000000000002,"F1|home|[2.2,2.8)"
12826,2023-04-30,2023-04,F1,Clermont,Reims,away,home,0.44044520965629996,0.41257367387033406,0.027871535785965906,0.01343393371596666,-0.01787406533723357,2.3,"[2.2,2.8)",False,-1.0,"F1|away|[2.2,2.8)"
13190,2023-05-19,2023-05,F1,Lyon,Monaco,away,home,0.40090142628545594,0.3646391910525509,0.03626223523290506,0.013383385322969944,0.007546906502463591,2.6,"[2.2,2.8)",False,-1.0,"F1|away|[2.2,2.8)"
13349,2023-05-27,2023-05,F1,Rennes,Monaco,home,home,0.4990109882981181,0.4612804025719877,0.03773058572613036,0.014339737496091074,-0.006423935855844776,2.05,"[1.8,2.2)",True,1.0499999999999998,"F1|home|[1.8,2.2)"
13573,2023-08-11,2023-08,F1,Nice,Lille,away,draw,0.3769547751313749,0.35588580367618305,0.02106897145519182,0.013860042299121704,-0.019644221352916325,2.7,"[2.2,2.8)",False,-1.0,"F1|away|[2.2,2.8)"
13663,2023-08-13,2023-08,F1,Nantes,Toulouse,draw,away,0.3037844466216558,0.2780586450960566,0.025725801525599223,0.01393634309247227,-0.014516448000775894,3.4,"[2.8,3.5)",False,-1.0,"F1|draw|[2.8,3.5)"
13669,2023-08-13,2023-08,F1,Montpellier,Le Havre,home,draw,0.5289271208266746,0.49799419006778256,0.03093293075889203,0.014983597593989149,-0.01836787062557088,1.91,"[1.8,2.2)",False,-1.0,"F1|home|[1.8,2.2)"
13841,2023-08-20,2023-08,F1,Lorient,Nice,away,draw,0.4723016940101771,0.44155844155844154,0.030743252451735537,0.013860042299121704,-0.014350448821230932,2.15,"[1.8,2.2)",False,-1.0,"F1|away|[1.8,2.2)"
14786,2023-10-01,2023-10,F1,Reims,Lyon,home,home,0.5158377393324766,0.47291361639824303,0.04292412293423353,0.015193500529230642,0.0012884776064918668,2.0,"[1.8,2.2)",True,1.0,"F1|home|[1.8,2.2)"
15192,2023-10-22,2023-10,F1,Nantes,Montpellier,away,home,0.4350142606460372,0.39697542533081287,0.03803883531522434,0.01408314907250771,0.010234667776470863,2.4,"[2.2,2.8)",False,-1.0,"F1|away|[2.2,2.8)"
