row_index,date,month,league,home_team,away_team,outcome,actual_result,probability,market_probability,model_market_delta,uncertainty,lower_ev,odds,odds_bucket,won,unit_profit,bucket_id
9721,2022-12-25,2022-12,T1,Gaziantep,Besiktas,away,draw,0.5511234476019599,0.5140066820868672,0.03711676551509269,0.014481126354065545,-0.017944552116353263,1.83,"[1.8,2.2)",False,-1.0,"T1|away|[1.8,2.2)"
11242,2023-02-25,2023-02,T1,Giresunspor,Kayserispor,draw,away,0.3125838461951423,0.2879612825166364,0.024622563678505904,0.01368350401977147,-0.013628870821276395,3.3,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
12255,2023-04-09,2023-04,T1,Sivasspor,Buyuksehyr,draw,draw,0.34523055508988393,0.31073876618431073,0.034491788905573195,0.014049652088535931,-0.006457290995955933,3.0,"[2.8,3.5)",True,2.0,"T1|draw|[2.8,3.5)"
12324,2023-04-14,2023-04,T1,Antalyaspor,Alanyaspor,home,home,0.5494726305434959,0.5078597339782346,0.04161289656526135,0.015003414441068183,-0.011231950210508712,1.85,"[1.8,2.2)",True,0.8500000000000001,"T1|home|[1.8,2.2)"
13428,2023-05-30,2023-05,T1,Istanbulspor,Ad. Demirspor,home,away,0.5134811584897432,0.4675324675324675,0.04594869095727566,0.01493585954672942,-0.0029094021139725035,2.0,"[1.8,2.2)",False,-1.0,"T1|home|[1.8,2.2)"
13457,2023-06-03,2023-06,T1,Konyaspor,Karagumruk,home,draw,0.5462628424476983,0.5072616073735894,0.03900123507410891,0.014979162025193744,-0.017125191218366642,1.85,"[1.8,2.2)",False,-1.0,"T1|home|[1.8,2.2)"
15911,2023-11-25,2023-11,T1,Istanbulspor,Hatayspor,away,home,0.4729469759585246,0.4359404280501035,0.03700654790842106,0.015265206855589844,-0.01598419642869031,2.15,"[1.8,2.2)",False,-1.0,"T1|away|[1.8,2.2)"
15958,2023-11-26,2023-11,T1,Samsunspor,Besiktas,away,away,0.47302877287445816,0.43785365853658537,0.03517511433787279,0.015265206855589844,-0.01580833305943319,2.15,"[1.8,2.2)",True,1.15,"T1|away|[1.8,2.2)"
17371,2024-01-29,2024-01,T1,Kayserispor,Antalyaspor,away,draw,0.4314939100358579,0.40106951871657753,0.030424391319280375,0.01462518288919319,-0.007852429390937998,2.38,"[2.2,2.8)",False,-1.0,"T1|away|[2.2,2.8)"
17672,2024-02-10,2024-02,T1,Karagumruk,Pendikspor,draw,home,0.3037658886655424,0.27687804878048783,0.026887839885054554,0.013990394328415161,-0.014763319253767393,3.4,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
18352,2024-03-04,2024-03,T1,Alanyaspor,Trabzonspor,away,home,0.42624831160117915,0.39898038346447967,0.027267928136699482,0.013756487079287541,-0.018269457637898,2.38,"[2.2,2.8)",False,-1.0,"T1|away|[2.2,2.8)"
18714,2024-03-17,2024-03,T1,Rizespor,Gaziantep,home,home,0.5626027509704877,0.5263157894736842,0.03628696149680355,0.014918696315527178,-0.01416870162107109,1.8,"[1.8,2.2)",True,0.8,"T1|home|[1.8,2.2)"
19312,2024-04-14,2024-04,T1,Pendikspor,Buyuksehyr,home,away,0.39392025804058617,0.36661341853035145,0.027306839510234715,0.014848464365617278,-0.014413336445080804,2.6,"[2.2,2.8)",False,-1.0,"T1|home|[2.2,2.8)"
19481,2024-04-21,2024-04,T1,Buyuksehyr,Rizespor,draw,home,0.28995459028275394,0.2650334075723831,0.02492118271037086,0.013929414838447386,-0.006309368400496451,3.6,"[3.5,4.0)",False,-1.0,"T1|draw|[3.5,4.0)"
19772,2024-05-04,2024-05,T1,Samsunspor,Trabzonspor,draw,home,0.31797050603667465,0.2876063183475091,0.030364187689165545,0.01400631363747388,0.0030818349173624693,3.3,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
20059,2024-05-18,2024-05,T1,Kayserispor,Konyaspor,draw,draw,0.4607618081689492,0.3884711779448622,0.072290630224087,0.01400631363747388,0.07221318687554068,2.4,"[2.2,2.8)",True,1.4,"T1|draw|[2.2,2.8)"
20173,2024-05-26,2024-05,T1,Konyaspor,Galatasaray,draw,away,0.601173801430499,0.46127882992687047,0.13989497150362856,0.01400631363747388,0.1449766011963991,1.95,"[1.8,2.2)",False,-1.0,"T1|draw|[1.8,2.2)"
20294,2024-08-11,2024-08,T1,Alanyaspor,Eyupspor,draw,draw,0.2897643509983072,0.2472136334220177,0.04255071757628953,0.014531758911308836,0.0458838499305938,3.8,"[3.5,4.0)",True,2.8,"T1|draw|[3.5,4.0)"
20400,2024-08-17,2024-08,T1,Kayserispor,Sivasspor,draw,away,0.40925516281406304,0.29411764705882354,0.1151375157552395,0.014531758911308836,0.2631148924888136,3.2,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
20800,2024-09-01,2024-09,T1,Hatayspor,Samsunspor,away,away,0.414546889530424,0.3756449948400413,0.03890189469038269,0.014124858876447521,0.0010550766349410878,2.5,"[2.2,2.8)",True,1.5,"T1|away|[2.2,2.8)"
21009,2024-09-18,2024-09,T1,Samsunspor,Buyuksehyr,draw,home,0.32158005405652346,0.29411764705882354,0.027462406997699917,0.014374423779951696,-0.016941983114970305,3.2,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
21171,2024-09-22,2024-09,T1,Rizespor,Samsunspor,draw,away,0.29440130640233714,0.268194611982308,0.026206694420029153,0.014374423779951696,-0.01990591082165094,3.5,"[3.5,4.0)",False,-1.0,"T1|draw|[3.5,4.0)"
21175,2024-09-23,2024-09,T1,Goztep,Kayserispor,draw,home,0.30038501898816244,0.25622562256225623,0.04415939642590622,0.014374423779951696,0.05823920227037993,3.7,"[3.5,4.0)",False,-1.0,"T1|draw|[3.5,4.0)"
21513,2024-10-05,2024-10,T1,Hatayspor,Trabzonspor,draw,draw,0.31463857881775004,0.28655297735532564,0.028085601462424392,0.014177690875307439,-0.008479069789939508,3.3,"[2.8,3.5)",True,2.3,"T1|draw|[2.8,3.5)"
21819,2024-10-25,2024-10,T1,Ad. Demirspor,Sivasspor,draw,away,0.34734037101547366,0.2759291491757961,0.07141122183967757,0.014177690875307439,0.13275311247656507,3.4,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
22139,2024-11-03,2024-11,T1,Bodrumspor,Alanyaspor,draw,draw,0.38033482712550876,0.3335588061215862,0.04677602100392253,0.01442813137619629,0.02453874809807477,2.8,"[2.8,3.5)",True,1.7999999999999998,"T1|draw|[2.8,3.5)"
22245,2024-11-09,2024-11,T1,Hatayspor,Gaziantep,home,home,0.40764541918671654,0.378159757330637,0.029485661856079537,0.015318069481507175,-0.01918162573697657,2.5,"[2.2,2.8)",True,1.5,"T1|home|[2.2,2.8)"
22327,2024-11-10,2024-11,T1,Galatasaray,Samsunspor,draw,home,0.22391467975361942,0.19701173959445034,0.02690294015916908,0.01442813137619629,-0.004938895207240113,4.75,"[4.0,5.0)",False,-1.0,"T1|draw|[4.0,5.0)"
22562,2024-11-29,2024-11,T1,Antalyaspor,Sivasspor,draw,home,0.36622497845202234,0.26732123008521674,0.0989037483668056,0.01442813137619629,0.23128896476539107,3.5,"[3.5,4.0)",False,-1.0,"T1|draw|[3.5,4.0)"
22686,2024-12-02,2024-12,T1,Hatayspor,Besiktas,away,draw,0.5502021431705129,0.5115940521992305,0.03860809097128237,0.014126301040633008,-0.018981208902319913,1.83,"[1.8,2.2)",False,-1.0,"T1|away|[1.8,2.2)"
22914,2024-12-13,2024-12,T1,Bodrumspor,Sivasspor,draw,home,0.2817235047490788,0.25476320087098525,0.02696030387809356,0.014421361981214147,-0.010982071758900647,3.7,"[3.5,4.0)",False,-1.0,"T1|draw|[3.5,4.0)"
23626,2025-01-12,2025-01,T1,Sivasspor,Alanyaspor,draw,draw,0.31527654604492306,0.27150509400273076,0.043771452042192294,0.014208798082579521,0.023630343071967985,3.4,"[2.8,3.5)",True,2.4,"T1|draw|[2.8,3.5)"
23819,2025-01-19,2025-01,T1,Eyupspor,Alanyaspor,draw,home,0.31877765205783615,0.28542874275434743,0.033348909303488716,0.014208798082579521,-0.010151224580415952,3.25,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
24456,2025-02-15,2025-02,T1,Gaziantep,Sivasspor,draw,home,0.3028364039069376,0.2733333333333333,0.029503070573604295,0.013735583979642278,-0.017057212247195808,3.4,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
24914,2025-03-03,2025-03,T1,Konyaspor,Trabzonspor,draw,home,0.3174773077389532,0.28494041170097506,0.03253689603797816,0.01363866097890556,0.002667534308157249,3.3,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
25610,2025-04-05,2025-04,T1,Rizespor,Sivasspor,draw,draw,0.29820429799130593,0.24585806680251618,0.052346231188789755,0.013636747177593665,0.08135669309210658,3.8,"[3.5,4.0)",True,2.8,"T1|draw|[3.5,4.0)"
25872,2025-04-13,2025-04,T1,Kayserispor,Kasimpasa,draw,home,0.30230734636999246,0.2745571658615137,0.027750180508478772,0.013636747177593665,-0.01851996274584411,3.4,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
26179,2025-04-26,2025-04,T1,Bodrumspor,Samsunspor,draw,away,0.34706443865602843,0.31269502381343406,0.03436941484259437,0.013636747177593665,0.00028307443530417586,3.0,"[2.8,3.5)",False,-1.0,"T1|draw|[2.8,3.5)"
