date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2021-08-13,2021-08,D1,M'gladbach,Bayern Munich,home,draw,4.33,"[4.0,5.0)",0.21878697704933395,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-13,2021-08,D1,M'gladbach,Bayern Munich,draw,draw,4.5,"[4.0,5.0)",0.21052169124969244,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,3.5
2021-08-13,2021-08,D1,M'gladbach,Bayern Munich,away,draw,1.66,"[1.0,1.8)",0.5706913317009735,"[0.55,1.00]",market_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D1,Wolfsburg,Bochum,home,home,1.53,"[1.0,1.8)",0.6226312939902545,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.53
2021-08-14,2021-08,D1,Wolfsburg,Bochum,draw,home,4.5,"[4.0,5.0)",0.21169463995668653,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D1,Wolfsburg,Bochum,away,home,5.75,"[5.0,7.0)",0.16567406605305904,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D1,Union Berlin,Leverkusen,home,draw,2.75,"[2.2,2.8)",0.3463497453310696,"[0.34,0.42)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D1,Union Berlin,Leverkusen,draw,draw,3.4,"[2.8,3.5)",0.2801358234295416,"[0.28,0.34)",market_non_favorite,B365_OPEN,True,2.4
2021-08-14,2021-08,D1,Union Berlin,Leverkusen,away,draw,2.55,"[2.2,2.8)",0.3735144312393888,"[0.34,0.42)",market_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D1,Stuttgart,Greuther Furth,home,home,1.83,"[1.8,2.2)",0.5221932114882506,"[0.42,0.55)",market_favorite,B365_OPEN,True,0.8300000000000001
2021-08-14,2021-08,D1,Stuttgart,Greuther Furth,draw,home,4.0,"[4.0,5.0)",0.23890339425587467,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D1,Stuttgart,Greuther Furth,away,home,4.0,"[4.0,5.0)",0.23890339425587467,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D1,Dortmund,Ein Frankfurt,home,home,1.4,"[1.0,1.8)",0.6803044719314938,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.3999999999999999
2021-08-14,2021-08,D1,Dortmund,Ein Frankfurt,draw,home,5.5,"[5.0,7.0)",0.1731684110371075,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D1,Dortmund,Ein Frankfurt,away,home,6.5,"[5.0,7.0)",0.14652711703139867,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D1,Bielefeld,Freiburg,home,draw,2.8,"[2.8,3.5)",0.33972821742605913,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D1,Bielefeld,Freiburg,draw,draw,3.4,"[2.8,3.5)",0.2797761790567546,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,2.4
2021-08-14,2021-08,D1,Bielefeld,Freiburg,away,draw,2.5,"[2.2,2.8)",0.38049560351718625,"[0.34,0.42)",market_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D1,Augsburg,Hoffenheim,home,away,3.2,"[2.8,3.5)",0.2961082910321489,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D1,Augsburg,Hoffenheim,draw,away,3.75,"[3.5,4.0)",0.25267907501410036,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D1,Augsburg,Hoffenheim,away,away,2.1,"[1.8,2.2)",0.45121263395375066,"[0.42,0.55)",market_favorite,B365_OPEN,True,1.1
2021-08-15,2021-08,D1,FC Koln,Hertha,home,home,2.55,"[2.2,2.8)",0.3735144312393888,"[0.34,0.42)",market_favorite,B365_OPEN,True,1.5499999999999998
2021-08-15,2021-08,D1,FC Koln,Hertha,draw,home,3.4,"[2.8,3.5)",0.2801358234295416,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,D1,FC Koln,Hertha,away,home,2.75,"[2.2,2.8)",0.3463497453310696,"[0.34,0.42)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,D1,Mainz,RB Leipzig,home,home,8.0,"[7.0,inf)",0.11806956662093454,"[0.00,0.20)",market_non_favorite,B365_OPEN,True,7.0
2021-08-15,2021-08,D1,Mainz,RB Leipzig,draw,home,5.5,"[5.0,7.0)",0.17173755144863206,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,D1,Mainz,RB Leipzig,away,home,1.33,"[1.0,1.8)",0.7101928819304333,"[0.55,1.00]",market_favorite,B365_OPEN,False,-1.0
2021-08-20,2021-08,D1,RB Leipzig,Stuttgart,home,home,1.36,"[1.0,1.8)",0.6880733944954128,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.3600000000000001
2021-08-20,2021-08,D1,RB Leipzig,Stuttgart,draw,home,5.25,"[5.0,7.0)",0.1782437745740498,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-20,2021-08,D1,RB Leipzig,Stuttgart,away,home,7.0,"[7.0,inf)",0.13368283093053734,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-21,2021-08,D1,Leverkusen,M'gladbach,home,home,2.2,"[2.2,2.8)",0.4310344827586207,"[0.42,0.55)",market_favorite,B365_OPEN,True,1.2000000000000002
