date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2021-08-21,2021-08,I1,Empoli,Lazio,home,away,3.75,"[3.5,4.0)",0.25249169435215946,"[0.20,0.28)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-21,2021-08,I1,Empoli,Lazio,draw,away,3.8,"[3.5,4.0)",0.24916943521594684,"[0.20,0.28)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-21,2021-08,I1,Empoli,Lazio,away,away,1.9,"[1.8,2.2)",0.4983388704318937,"[0.42,0.55)",market_favorite,B365_CLOSE,True,0.8999999999999999
2021-08-21,2021-08,I1,Inter,Genoa,home,home,1.28,"[1.0,1.8)",0.7468414216554493,"[0.55,1.00]",market_favorite,B365_CLOSE,True,0.28
2021-08-21,2021-08,I1,Inter,Genoa,draw,home,5.75,"[5.0,7.0)",0.1662533947337348,"[0.00,0.20)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-21,2021-08,I1,Inter,Genoa,away,home,11.0,"[7.0,inf)",0.08690518361081592,"[0.00,0.20)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-21,2021-08,I1,Torino,Atalanta,home,away,6.0,"[5.0,7.0)",0.15789473684210525,"[0.00,0.20)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-21,2021-08,I1,Torino,Atalanta,draw,away,4.5,"[4.0,5.0)",0.21052631578947367,"[0.20,0.28)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-21,2021-08,I1,Torino,Atalanta,away,away,1.5,"[1.0,1.8)",0.631578947368421,"[0.55,1.00]",market_favorite,B365_CLOSE,True,0.5
2021-08-21,2021-08,I1,Verona,Sassuolo,home,away,2.5,"[2.2,2.8)",0.378159757330637,"[0.34,0.42)",market_favorite,B365_CLOSE,False,-1.0
2021-08-21,2021-08,I1,Verona,Sassuolo,draw,away,3.4,"[2.8,3.5)",0.2780586450960566,"[0.20,0.28)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-21,2021-08,I1,Verona,Sassuolo,away,away,2.75,"[2.2,2.8)",0.34378159757330634,"[0.34,0.42)",market_non_favorite,B365_CLOSE,True,1.75
2021-08-22,2021-08,I1,Roma,Fiorentina,home,home,1.6,"[1.0,1.8)",0.5932203389830508,"[0.55,1.00]",market_favorite,B365_CLOSE,True,0.6000000000000001
2021-08-22,2021-08,I1,Roma,Fiorentina,draw,home,4.2,"[4.0,5.0)",0.22598870056497172,"[0.20,0.28)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-22,2021-08,I1,Roma,Fiorentina,away,home,5.25,"[5.0,7.0)",0.18079096045197737,"[0.00,0.20)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-22,2021-08,I1,Napoli,Venezia,home,home,1.2,"[1.0,1.8)",0.783132530120482,"[0.55,1.00]",market_favorite,B365_CLOSE,True,0.19999999999999996
2021-08-22,2021-08,I1,Napoli,Venezia,draw,home,6.5,"[5.0,7.0)",0.14457831325301207,"[0.00,0.20)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-22,2021-08,I1,Napoli,Venezia,away,home,13.0,"[7.0,inf)",0.07228915662650603,"[0.00,0.20)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-22,2021-08,I1,Udinese,Juventus,home,draw,7.0,"[7.0,inf)",0.1348314606741573,"[0.00,0.20)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-22,2021-08,I1,Udinese,Juventus,draw,draw,4.0,"[4.0,5.0)",0.23595505617977527,"[0.20,0.28)",market_non_favorite,B365_CLOSE,True,3.0
2021-08-22,2021-08,I1,Udinese,Juventus,away,draw,1.5,"[1.0,1.8)",0.6292134831460674,"[0.55,1.00]",market_favorite,B365_CLOSE,False,-1.0
2021-08-22,2021-08,I1,Bologna,Salernitana,home,home,1.5,"[1.0,1.8)",0.631578947368421,"[0.55,1.00]",market_favorite,B365_CLOSE,True,0.5
2021-08-22,2021-08,I1,Bologna,Salernitana,draw,home,4.5,"[4.0,5.0)",0.21052631578947367,"[0.20,0.28)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-22,2021-08,I1,Bologna,Salernitana,away,home,6.0,"[5.0,7.0)",0.15789473684210525,"[0.00,0.20)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-23,2021-08,I1,Cagliari,Spezia,home,draw,1.8,"[1.8,2.2)",0.5263157894736842,"[0.42,0.55)",market_favorite,B365_CLOSE,False,-1.0
2021-08-23,2021-08,I1,Cagliari,Spezia,draw,draw,3.6,"[3.5,4.0)",0.2631578947368421,"[0.20,0.28)",market_non_favorite,B365_CLOSE,True,2.6
2021-08-23,2021-08,I1,Cagliari,Spezia,away,draw,4.5,"[4.0,5.0)",0.21052631578947367,"[0.20,0.28)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-23,2021-08,I1,Sampdoria,Milan,home,away,3.6,"[3.5,4.0)",0.2611940298507463,"[0.20,0.28)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-23,2021-08,I1,Sampdoria,Milan,draw,away,3.5,"[3.5,4.0)",0.26865671641791045,"[0.20,0.28)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-23,2021-08,I1,Sampdoria,Milan,away,away,2.0,"[1.8,2.2)",0.4701492537313433,"[0.42,0.55)",market_favorite,B365_CLOSE,True,1.0
2021-08-27,2021-08,I1,Verona,Inter,home,away,5.0,"[5.0,7.0)",0.1894034665646017,"[0.00,0.20)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-27,2021-08,I1,Verona,Inter,draw,away,4.33,"[4.0,5.0)",0.2187107004210181,"[0.20,0.28)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-27,2021-08,I1,Verona,Inter,away,away,1.6,"[1.0,1.8)",0.5918858330143802,"[0.55,1.00]",market_favorite,B365_CLOSE,True,0.6000000000000001
2021-08-27,2021-08,I1,Udinese,Venezia,home,home,1.75,"[1.0,1.8)",0.5392195506503745,"[0.42,0.55)",market_favorite,B365_CLOSE,True,0.75
2021-08-27,2021-08,I1,Udinese,Venezia,draw,home,3.6,"[3.5,4.0)",0.2621206148994876,"[0.20,0.28)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-27,2021-08,I1,Udinese,Venezia,away,home,4.75,"[4.0,5.0)",0.19865983445013796,"[0.00,0.20)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-28,2021-08,I1,Juventus,Empoli,home,away,1.22,"[1.0,1.8)",0.7700592353257942,"[0.55,1.00]",market_favorite,B365_CLOSE,False,-1.0
2021-08-28,2021-08,I1,Juventus,Empoli,draw,away,6.5,"[5.0,7.0)",0.14453419493807215,"[0.00,0.20)",market_non_favorite,B365_CLOSE,False,-1.0
2021-08-28,2021-08,I1,Juventus,Empoli,away,away,11.0,"[7.0,inf)",0.08540656973613354,"[0.00,0.20)",market_non_favorite,B365_CLOSE,True,10.0
2021-08-28,2021-08,I1,Atalanta,Bologna,home,draw,1.28,"[1.0,1.8)",0.7367320790343247,"[0.55,1.00]",market_favorite,B365_CLOSE,False,-1.0
2021-08-28,2021-08,I1,Atalanta,Bologna,draw,draw,5.75,"[5.0,7.0)",0.1640029671589453,"[0.00,0.20)",market_non_favorite,B365_CLOSE,True,4.75
2021-08-28,2021-08,I1,Atalanta,Bologna,away,draw,9.5,"[7.0,inf)",0.09926495380673005,"[0.00,0.20)",market_non_favorite,B365_CLOSE,False,-1.0
