test_month,date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2022-01,2022-01-01,0,0.0,0.0,0.0,0.0,100.0
2022-01,2022-01-02,1,0.22,-0.22,-0.22,0.22,99.78
2022-01,2022-01-03,0,0.0,0.0,-0.22,0.22,100.0
2022-01,2022-01-04,0,0.0,0.0,-0.22,0.22,100.0
2022-01,2022-01-05,0,0.0,0.0,-0.22,0.22,100.0
2022-01,2022-01-06,0,0.0,0.0,-0.22,0.22,100.0
2022-01,2022-01-07,0,0.0,0.0,-0.22,0.22,100.0
2022-01,2022-01-08,1,0.11,-0.11,-0.33,0.33,99.89
2022-01,2022-01-09,0,0.0,0.0,-0.33,0.33,100.0
2022-01,2022-01-10,0,0.0,0.0,-0.33,0.33,100.0
2022-01,2022-01-11,0,0.0,0.0,-0.33,0.33,100.0
2022-01,2022-01-12,0,0.0,0.0,-0.33,0.33,100.0
2022-01,2022-01-13,1,0.35,0.31,-0.02,0.02,99.65
2022-01,2022-01-14,1,0.23,0.56,0.54,0.0,99.77
2022-01,2022-01-15,0,0.0,0.0,0.54,0.0,100.0
2022-01,2022-01-16,1,0.13,-0.13,0.41,0.13,99.87
2022-01,2022-01-17,0,0.0,0.0,0.41,0.13,100.0
2022-01,2022-01-18,0,0.0,0.0,0.41,0.13,100.0
2022-01,2022-01-19,0,0.0,0.0,0.41,0.13,100.0
2022-01,2022-01-20,0,0.0,0.0,0.41,0.13,100.0
2022-01,2022-01-21,0,0.0,0.0,0.41,0.13,100.0
2022-01,2022-01-22,0,0.0,0.0,0.41,0.13,100.0
2022-01,2022-01-23,0,0.0,0.0,0.41,0.13,100.0
2022-01,2022-01-24,0,0.0,0.0,0.41,0.13,100.0
2022-01,2022-01-25,1,0.12,0.31,0.72,0.0,99.88
2022-01,2022-01-26,0,0.0,0.0,0.72,0.0,100.0
2022-01,2022-01-27,0,0.0,0.0,0.72,0.0,100.0
2022-01,2022-01-28,0,0.0,0.0,0.72,0.0,100.0
2022-01,2022-01-29,0,0.0,0.0,0.72,0.0,100.0
2022-01,2022-01-30,0,0.0,0.0,0.72,0.0,100.0
2022-01,2022-01-31,0,0.0,0.0,0.72,0.0,100.0
2022-03,2022-03-01,0,0.0,0.0,0.0,0.0,100.0
2022-03,2022-03-02,0,0.0,0.0,0.0,0.0,100.0
2022-03,2022-03-03,0,0.0,0.0,0.0,0.0,100.0
2022-03,2022-03-04,0,0.0,0.0,0.0,0.0,100.0
