candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,decision_frozen_before_closing_and_result,closing_probability_x,closing_fair_odds_x,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability_y,closing_fair_odds_y,won,profit
data\historical_csv\football-data\2526\P1.csv:287,data\historical_csv\football-data\2526\P1.csv,287,2026-05-03,P1,Sp Braga,Estoril,away,0.2177126254285637,0.2123188746557822,4.822,4.9,2.380161359018196,0.0033937507727814,6,0.0,BMGM,4.0-5.0,sportsbook,0.2073828287017834,1.0498102798165343,0.0053937507727815,0.0155882129761696,1.5731887797589794,0.0473987872709981,0.3425030595360859,0.1666666666666666,1.6175860638739217,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,4.175646915882313,4.175646915882313,0.55,0.216042403392539,True,0.1787645886706518,5.593949044585987,half_kelly,draw,-13.799715343011664,False,0.1787645886706518,5.593949044585987,False,-0.55
data\historical_csv\football-data\2526\T1.csv:297,data\historical_csv\football-data\2526\T1.csv,297,2026-05-09,T1,Kocaelispor,Karagumruk,away,0.2545203848075617,0.250273020932567,4.038,4.1,1.0602458525705627,0.0022473638749947,7,0.0,BMGM,4.0-5.0,sportsbook,0.2476473501733531,1.0277533138529342,0.0042473638749947,0.0088297991404261,1.3957495198906458,0.0647806262825893,0.3552467048975367,0.1428571428571428,1.535413571074784,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,3.4956364186029645,3.4956364186029645,0.58,0.256304201135718,True,0.2645486716933846,3.780022759513278,half_kelly,away,6.824753629788716,True,0.2645486716933846,3.780022759513278,True,1.76
data\historical_csv\football-data\2526\G1.csv:225,data\historical_csv\football-data\2526\G1.csv,225,2026-05-13,G1,Volos NFC,Aris,home,0.2624762514124746,0.2533154704705338,4.2634,4.33,7.99851768040738,0.0071607809419407,6,0.0,B365,4.0-5.0,sportsbook,0.234554580850964,1.1190412502719442,0.0091607809419407,0.0272816336845949,1.450066964016957,0.0688937825555445,0.3806081410122385,0.1666666666666666,1.5621335084674337,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,5.35767376088366,5.35767376088366,0.82,0.2471212500841667,True,0.2910793013724088,3.435489900123792,half_kelly,away,24.09874934711278,True,0.2910793013724088,3.435489900123792,False,-0.82
data\historical_csv\football-data\2526\SP1.csv:366,data\historical_csv\football-data\2526\SP1.csv,366,2026-05-17,SP1,Osasuna,Espanol,away,0.251450285289587,0.2462747431757152,4.2487,4.4,4.634750133066157,0.0031755421138717,7,0.025,BFE,4.0-5.0,exchange,0.235366111987196,1.0683368271098683,0.0051755421138717,0.0126289063868612,1.4466130537918354,0.0632272459722147,0.3637512650795977,0.1428571428571428,3.561089274366269,away:4.0-5.0,away:exchange,exchange:4.0-5.0,3.720110513491887,3.720110513491887,0.57,0.2441219914644288,True,0.233014178183852,4.291584348189248,half_kelly,away,-0.9992661150267756,False,0.233014178183852,4.291584348189248,True,1.85
data\historical_csv\football-data\2526\T1.csv:307,data\historical_csv\football-data\2526\T1.csv,307,2026-05-17,T1,Trabzonspor,Genclerbirligi,away,0.4353363593042617,0.4239557026218266,2.4210000000000003,2.45,2.6396756047442294,0.009380656682435,7,0.0,BV,2.0-3.0,sportsbook,0.413052457662123,1.0539493258756176,0.011380656682435,0.0215480661836444,0.8841806779559216,0.1895177457322892,0.3849159973085048,0.1428571428571428,1.1978521272201448,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,2.4756507431553048,2.4756507431553048,0.87,0.4232781938998566,True,0.3864233771816443,2.587835154522586,half_kelly,away,-6.446900384323895,False,0.3864233771816443,2.587835154522586,True,1.24
