date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2024-11-01,0,0.0,0.0,0.0,0.0,100.0
2024-11-02,0,0.0,0.0,0.0,0.0,100.0
2024-11-03,0,0.0,0.0,0.0,0.0,100.0
2024-11-04,2,1.13,-1.13,-1.13,1.13,98.87
2024-11-05,0,0.0,0.0,-1.13,1.13,100.0
2024-11-06,0,0.0,0.0,-1.13,1.13,100.0
2024-11-07,0,0.0,0.0,-1.13,1.13,100.0
2024-11-08,0,0.0,0.0,-1.13,1.13,100.0
2024-11-09,3,3.23,4.76,3.63,0.0,96.77
2024-11-10,2,1.23,-1.23,2.4,1.23,98.77
2024-11-11,0,0.0,0.0,2.4,1.23,100.0
2024-11-12,0,0.0,0.0,2.4,1.23,100.0
2024-11-13,0,0.0,0.0,2.4,1.23,100.0
2024-11-14,0,0.0,0.0,2.4,1.23,100.0
2024-11-15,0,0.0,0.0,2.4,1.23,100.0
2024-11-16,0,0.0,0.0,2.4,1.23,100.0
2024-11-17,0,0.0,0.0,2.4,1.23,100.0
2024-11-18,0,0.0,0.0,2.4,1.23,100.0
2024-11-19,0,0.0,0.0,2.4,1.23,100.0
2024-11-20,0,0.0,0.0,2.4,1.23,100.0
2024-11-21,0,0.0,0.0,2.4,1.23,100.0
2024-11-22,0,0.0,0.0,2.4,1.23,100.0
2024-11-23,0,0.0,0.0,2.4,1.23,100.0
2024-11-24,1,0.49,-0.49,1.91,1.72,99.51
2024-11-25,0,0.0,0.0,1.91,1.72,100.0
2024-11-26,0,0.0,0.0,1.91,1.72,100.0
2024-11-27,0,0.0,0.0,1.91,1.72,100.0
2024-11-28,0,0.0,0.0,1.91,1.72,100.0
2024-11-29,0,0.0,0.0,1.91,1.72,100.0
2024-11-30,0,0.0,0.0,1.91,1.72,100.0
2025-01-01,0,0.0,0.0,1.91,1.72,100.0
2025-01-02,0,0.0,0.0,1.91,1.72,100.0
2025-01-03,0,0.0,0.0,1.91,1.72,100.0
2025-01-04,1,0.77,-0.77,1.14,2.49,99.23
2025-01-05,1,0.52,-0.52,0.62,3.01,99.48
2025-01-06,0,0.0,0.0,0.62,3.01,100.0
2025-01-07,0,0.0,0.0,0.62,3.01,100.0
2025-01-08,0,0.0,0.0,0.62,3.01,100.0
2025-01-09,0,0.0,0.0,0.62,3.01,100.0
2025-01-10,0,0.0,0.0,0.62,3.01,100.0
2025-01-11,0,0.0,0.0,0.62,3.01,100.0
2025-01-12,1,0.92,-0.92,-0.3,3.93,99.08
2025-01-13,0,0.0,0.0,-0.3,3.93,100.0
2025-01-14,1,0.55,-0.55,-0.85,4.48,99.45
2025-01-15,0,0.0,0.0,-0.85,4.48,100.0
2025-01-16,0,0.0,0.0,-0.85,4.48,100.0
2025-01-17,1,0.64,-0.64,-1.49,5.12,99.36
2025-01-18,2,1.58,2.11,0.62,3.01,98.42
2025-01-19,2,1.43,4.04,4.66,0.0,98.57
2025-01-20,0,0.0,0.0,4.66,0.0,100.0
2025-01-21,0,0.0,0.0,4.66,0.0,100.0
2025-01-22,0,0.0,0.0,4.66,0.0,100.0
2025-01-23,0,0.0,0.0,4.66,0.0,100.0
2025-01-24,0,0.0,0.0,4.66,0.0,100.0
2025-01-25,0,0.0,0.0,4.66,0.0,100.0
2025-01-26,1,0.61,-0.61,4.05,0.61,99.39
