columns,key,bets,profit,roi_pct,active_months,positive_months,negative_months,latest_month,latest_profit,score
outcome|market_prob_bucket,"draw|[0.28,0.34)",649,86.48,13.33,87,50,37,2026-06,-1.0,27.4658
league|outcome|market_prob_bucket,"CHN|draw|[0.28,0.34)",649,86.48,13.33,87,50,37,2026-06,-1.0,27.4658
outcome|market_prob_bucket|favorite_relation,"draw|[0.28,0.34)|market_non_favorite",649,86.48,13.33,87,50,37,2026-06,-1.0,27.4658
outcome|odds_bucket|market_prob_bucket,"draw|[2.8,3.5)|[0.28,0.34)",647,85.72,13.25,87,50,37,2026-06,-1.0,27.4574
outcome|odds_bucket,"draw|[2.8,3.5)",1153,74.72,6.48,97,52,45,2026-06,-3.0,14.7129
league|outcome|odds_bucket,"CHN|draw|[2.8,3.5)",1153,74.72,6.48,97,52,45,2026-06,-3.0,14.7129
outcome|odds_bucket|favorite_relation,"draw|[2.8,3.5)|market_non_favorite",1153,74.72,6.48,97,52,45,2026-06,-3.0,14.7129
