date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit,rule_label,league_prior_matches,league_draw_rate,form_points_diff,form_goal_diff_delta,season_points_per_match_delta,season_goal_diff_per_match_delta,rest_days_delta,lambda_total,lambda_diff,bet_date,season,log_odds,is_draw,is_home,league_prior_matches_scaled,abs_form_points_diff,abs_form_goal_diff_delta,abs_season_points_per_match_delta,abs_season_goal_diff_per_match_delta,predicted_probability,predicted_ev
2022-08-13,2022-08,I2,Palermo,Perugia,draw,home,3.18,"[2.8,3.5)",0.2950902771072705,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,381,0.309711,-1.0,-0.4,-0.526316,-0.210526,-14.0,2.387183,0.197463,2022-08-13,2022-23,1.1568811967920856,1.0,0.0,0.381,1.0,0.4,0.526316,0.210526,0.6764620605452548,1.1511493525339103
2022-08-13,2022-08,I2,Cittadella,Pisa,draw,home,3.14,"[2.8,3.5)",0.2988559257443486,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,381,0.309711,-0.2,-0.2,-0.394737,-0.289474,0.0,2.383559,0.168473,2022-08-13,2022-23,1.144222799920162,1.0,0.0,0.381,0.2,0.2,0.394737,0.289474,0.40797421326622446,0.28103902965594485
2022-08-13,2022-08,I2,Como,Cagliari,draw,draw,3.23,"[2.8,3.5)",0.2902609334803381,"[0.28,0.34)",market_non_favorite,AVG_OPEN,True,2.23,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,381,0.309711,0.2,0.2,0.236842,-0.131579,0.0,2.427748,0.521987,2022-08-13,2022-23,1.172482137234565,1.0,0.0,0.381,0.2,0.2,0.236842,0.131579,0.32344233144268336,0.044718730559867303
2022-08-14,2022-08,I2,Modena,Frosinone,draw,away,3.05,"[2.8,3.5)",0.3072539077232536,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,384,0.309896,-0.4,0.0,-0.526316,-0.342105,-14.0,2.390605,0.224843,2022-08-14,2022-23,1.1151415906193203,1.0,0.0,0.384,0.4,0.0,0.526316,0.342105,0.6833461189593605,1.0842056628260495
2022-08-14,2022-08,I2,Venezia,Genoa,draw,away,3.24,"[2.8,3.5)",0.2897150486242228,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,384,0.309896,-0.2,0.4,0.0,0.0,0.0,2.391263,0.230102,2022-08-14,2022-23,1.1755733298042381,1.0,0.0,0.384,0.2,0.4,0.0,0.0,0.4146596317444793,0.34349720685211294
2022-08-14,2022-08,I2,Ascoli,Ternana,draw,home,3.3,"[2.8,3.5)",0.2839453458582408,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,384,0.309896,0.6,1.4,0.289474,0.342105,0.0,2.419654,0.457232,2022-08-14,2022-23,1.1939224684724346,1.0,0.0,0.384,0.6,1.4,0.289474,0.342105,0.3212154605203731,0.06001101971723122
2022-08-15,2022-08,SP1,Ath Bilbao,Mallorca,home,draw,1.6,"[1.0,1.8)",0.597165946307146,"[0.55,1.00]",market_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|SP1_home_market_ge_55,387,0.29199,0.0,0.8,0.421053,0.894737,0.0,2.436485,0.591881,2022-08-15,2022-23,0.47000362924573563,0.0,1.0,0.387,0.0,0.8,0.421053,0.894737,0.748357132469381,0.1973714119510095
2022-08-19,2022-08,SP1,Sevilla,Valladolid,home,draw,1.53,"[1.0,1.8)",0.6269889820310978,"[0.55,1.00]",market_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|SP1_home_market_ge_55,390,0.292308,-1.2,-1.0,1.794872,3.564103,1.0,2.394004,0.252034,2022-08-19,2022-23,0.4252677354043441,0.0,1.0,0.39,1.2,1.0,1.794872,3.564103,0.8853671974958658,0.35461181216867477
2022-08-20,2022-08,I2,Perugia,Parma,draw,draw,3.17,"[2.8,3.5)",0.29669856617768803,"[0.28,0.34)",market_non_favorite,AVG_OPEN,True,2.17,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,391,0.306905,0.8,0.2,0.205128,0.025641,-1.0,2.405524,0.344193,2022-08-20,2022-23,1.1537315878891892,1.0,0.0,0.391,0.8,0.2,0.205128,0.025641,0.35500626692392606,0.1253698661488456
2022-08-21,2022-08,I2,Cagliari,Cittadella,draw,home,3.39,"[2.8,3.5)",0.2767687251340598,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,394,0.312183,-0.8,-0.6,-0.410256,-0.076923,0.0,2.362252,0.001984,2022-08-21,2022-23,1.220829921392359,1.0,0.0,0.394,0.8,0.6,0.410256,0.076923,0.43971311141769787,0.49062744770599576
2022-08-21,2022-08,I2,Ternana,Reggina,draw,home,3.38,"[2.8,3.5)",0.27719109996108404,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,394,0.312183,0.0,0.2,0.076923,0.307692,0.0,2.409764,0.378114,2022-08-21,2022-23,1.2178757094949273,1.0,0.0,0.394,0.0,0.2,0.076923,0.307692,0.3818883386935245,0.2907825847841128
2022-08-21,2022-08,I2,Frosinone,Brescia,draw,home,3.11,"[2.8,3.5)",0.30167196721174633,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,394,0.312183,-0.2,-0.8,-0.205128,-0.205128,0.0,2.386437,0.1915,2022-08-21,2022-23,1.1346227261911428,1.0,0.0,0.394,0.2,0.8,0.205128,0.205128,0.4051168660772207,0.2599134535001564
2022-08-27,2022-08,I2,Palermo,Ascoli,draw,away,3.2,"[2.8,3.5)",0.29355795236078075,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,400,0.31,-0.2,0.0,0.275,0.725,1.0,2.3858,0.186402,2022-08-27,2022-23,1.1631508098056809,1.0,0.0,0.4,0.2,0.0,0.275,0.725,0.43049356307520065,0.3775794018406422
2022-08-28,2022-08,I2,Reggina,Sudtirol,draw,home,3.24,"[2.8,3.5)",0.2896764021322922,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,403,0.307692,0.8,0.5,1.275,1.075,0.0,2.391211,0.229688,2022-08-28,2022-23,1.1755733298042381,1.0,0.0,0.403,0.8,0.5,1.275,1.075,0.4137836481707855,0.34065902007334503
2022-08-28,2022-08,I2,Perugia,Bari,draw,away,3.17,"[2.8,3.5)",0.2958303393623355,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,403,0.307692,0.4,-0.2,0.475,0.15,-1.0,2.408221,0.365771,2022-08-28,2022-23,1.1537315878891892,1.0,0.0,0.403,0.4,0.2,0.475,0.15,0.3860025937362915,0.223628222144044
2022-08-28,2022-08,I2,Benevento,Frosinone,draw,home,3.23,"[2.8,3.5)",0.2905317769130999,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,403,0.307692,-1.6,-1.8,0.0,0.125,1.0,2.396706,0.273644,2022-08-28,2022-23,1.172482137234565,1.0,0.0,0.403,1.6,1.8,0.0,0.125,0.34363030600991984,0.1099258884120411
2022-08-29,2022-08,I2,Como,Brescia,draw,away,3.28,"[2.8,3.5)",0.2854000846564359,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,409,0.305623,-0.4,-0.2,-0.5,-0.6,0.0,2.371508,0.072066,2022-08-29,2022-23,1.1878434223960523,1.0,0.0,0.409,0.4,0.2,0.5,0.6,0.42598075008381,0.39721686027489667
2022-09-02,2022-09,SP1,Celta,Cadiz,home,home,1.67,"[1.0,1.8)",0.5749924953045844,"[0.55,1.00]",market_favorite,AVG_OPEN,True,0.6699999999999999,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|SP1_home_market_ge_55,410,0.285366,0.6,0.6,0.268293,0.512195,3.0,2.420436,0.463491,2022-09-02,2022-23,0.5128236264286637,0.0,1.0,0.41,0.6,0.6,0.268293,0.512195,0.6563955531142258,0.09618057370075705
2022-09-03,2022-09,I2,Reggina,Palermo,draw,home,3.24,"[2.8,3.5)",0.2897150486242228,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,411,0.304136,-0.133333,-0.533333,-0.01626,-0.650407,-1.0,2.388819,0.210555,2022-09-03,2022-23,1.1755733298042381,1.0,0.0,0.411,0.133333,0.533333,0.01626,0.650407,0.3662194973330593,0.18655117135911214
2022-09-03,2022-09,I2,Bari,Spal,draw,draw,3.31,"[2.8,3.5)",0.28289742221105846,"[0.28,0.34)",market_non_favorite,AVG_OPEN,True,2.31,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,411,0.304136,-0.333333,0.066667,0.544715,0.886179,-1.0,2.415843,0.426744,2022-09-03,2022-23,1.1969481893889715,1.0,0.0,0.411,0.333333,0.066667,0.544715,0.886179,0.33103125822763785,0.09571346473348119
2022-09-03,2022-09,I2,Venezia,Benevento,draw,away,3.11,"[2.8,3.5)",0.30161675279662953,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,411,0.304136,0.4,0.8,-0.300813,-0.560976,0.0,2.34275,0.157996,2022-09-03,2022-23,1.1346227261911428,1.0,0.0,0.411,0.4,0.8,0.300813,0.560976,0.3375607932275365,0.04981406693763857
2022-09-10,2022-09,SP1,Ath Madrid,Celta,home,home,1.65,"[1.0,1.8)",0.5815545326623578,"[0.55,1.00]",market_favorite,AVG_OPEN,True,0.6499999999999999,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|SP1_home_market_ge_55,421,0.28266,0.6,0.8,0.595238,0.547619,-1.0,2.431272,0.550179,2022-09-10,2022-23,0.5007752879124892,0.0,1.0,0.421,0.6,0.8,0.595238,0.547619,0.7044957628631654,0.16241800872422285
2022-09-10,2022-09,I2,Cosenza,Bari,draw,away,3.21,"[2.8,3.5)",0.2921170738878838,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,421,0.306413,0.5,-0.1,-0.5,-1.02381,0.0,2.375648,0.105186,2022-09-10,2022-23,1.1662709371419244,1.0,0.0,0.421,0.5,0.1,0.5,1.02381,0.3267103528897789,0.04874023277619033
2022-09-10,2022-09,I2,Benevento,Cagliari,draw,away,3.16,"[2.8,3.5)",0.2972231459926837,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,421,0.306413,-0.2,-0.0,-0.083333,0.345238,-1.0,2.448813,0.690506,2022-09-10,2022-23,1.1505720275988207,1.0,0.0,0.421,0.2,0.0,0.083333,0.345238,0.3300155634009418,0.04284918034697616
2022-09-17,2022-09,I2,Cagliari,Bari,draw,away,3.49,"[2.8,3.5)",0.268558245098674,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,431,0.299304,0.2,-0.0,0.2,0.0,0.0,2.368944,0.051553,2022-09-17,2022-23,1.2499017362143359,1.0,0.0,0.431,0.2,0.0,0.2,0.0,0.36401171680706945,0.27040089165667247
2022-09-17,2022-09,I2,Sudtirol,Cosenza,draw,draw,3.12,"[2.8,3.5)",0.30045394363533195,"[0.28,0.34)",market_non_favorite,AVG_OPEN,True,2.12,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,431,0.299304,-0.2,-0.8,0.223256,-0.265116,0.0,2.417976,0.443807,2022-09-17,2022-23,1.1378330018213911,1.0,0.0,0.431,0.2,0.8,0.223256,0.265116,0.3495140191366981,0.09048373970649815
2022-09-17,2022-09,SP1,Ath Bilbao,Vallecano,home,home,1.55,"[1.0,1.8)",0.6193139233208418,"[0.55,1.00]",market_favorite,AVG_OPEN,True,0.55,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|SP1_home_market_ge_55,431,0.276102,0.6,1.4,0.372093,0.581395,-1.0,2.436876,0.595012,2022-09-17,2022-23,0.4382549309311553,0.0,1.0,0.431,0.6,1.4,0.372093,0.581395,0.6981446455057198,0.0821242005338656
2022-09-18,2022-09,SP1,Sociedad,Espanol,home,home,1.73,"[1.0,1.8)",0.5525476334166738,"[0.55,1.00]",market_favorite,AVG_OPEN,True,0.73,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|SP1_home_market_ge_55,435,0.273563,0.6,0.4,0.534884,0.418605,-1.0,2.428541,0.528328,2022-09-18,2022-23,0.5481214085096876,0.0,1.0,0.435,0.6,0.4,0.534884,0.418605,0.709188796432753,0.22689661782866266
2022-09-18,2022-09,SP1,Villarreal,Sevilla,home,draw,1.72,"[1.0,1.8)",0.5578470532064794,"[0.55,1.00]",market_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|SP1_home_market_ge_55,435,0.273563,1.2,2.4,-0.116279,0.348837,-1.0,2.415662,0.425297,2022-09-18,2022-23,0.5423242908253617,0.0,1.0,0.435,1.2,2.4,0.116279,0.348837,0.6654657830868702,0.14460114690941683
2022-09-18,2022-09,I2,Ternana,Perugia,draw,home,3.21,"[2.8,3.5)",0.29189316946348376,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,439,0.300683,0.6,0.4,-0.023256,-0.209302,0.0,2.3925,0.240001,2022-09-18,2022-23,1.1662709371419244,1.0,0.0,0.439,0.6,0.4,0.023256,0.209302,0.3267130987152952,0.0487490468760976
2022-10-01,2022-10,I2,Bari,Brescia,draw,home,3.25,"[2.8,3.5)",0.2892219169017097,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,441,0.29932,-0.2,0.4,0.159091,0.121212,-1.0,2.378823,0.13058,2022-10-01,2022-23,1.1786549963416462,1.0,0.0,0.441,0.2,0.4,0.159091,0.121212,0.3493897294553825,0.13551662072999315
2022-10-01,2022-10,I2,Parma,Frosinone,draw,home,3.31,"[2.8,3.5)",0.284144217119983,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,441,0.29932,-0.2,-0.4,-0.272727,-0.25,0.0,2.390831,0.226652,2022-10-01,2022-23,1.1969481893889715,1.0,0.0,0.441,0.2,0.4,0.272727,0.25,0.32954087568172863,0.0907802985065218
2022-10-01,2022-10,I2,Perugia,Pisa,draw,away,3.25,"[2.8,3.5)",0.28967442515140973,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,441,0.29932,0.4,-0.0,-0.159091,-0.136364,-1.0,2.398046,0.284365,2022-10-01,2022-23,1.1786549963416462,1.0,0.0,0.441,0.4,0.0,0.159091,0.136364,0.32721431889749875,0.06344653641687081
2022-10-03,2022-10,SP1,Vallecano,Elche,home,home,1.73,"[1.0,1.8)",0.5532991204494765,"[0.55,1.00]",market_favorite,AVG_OPEN,True,0.73,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|SP1_home_market_ge_55,449,0.273942,1.0,2.0,0.136364,0.318182,0.0,2.405408,0.343267,2022-10-03,2022-23,0.5481214085096876,0.0,1.0,0.449,1.0,2.0,0.136364,0.318182,0.6452012813775416,0.11619821678314701
