bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2022-08-13,2022-08-14,I2,Cittadella,Pisa,draw,home,3.14,10.0,False,-10.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,2022-08,2022-23
2022-08-13,2022-08-14,I2,Palermo,Perugia,draw,home,3.18,10.0,False,-10.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,2022-08,2022-23
2022-08-13,2022-08-14,I2,Como,Cagliari,draw,draw,3.23,10.0,True,22.3,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,2022-08,2022-23
2022-08-14,2022-08-15,I2,Modena,Frosinone,draw,away,3.05,10.0,False,-10.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,2022-08,2022-23
2022-08-14,2022-08-15,I2,Venezia,Genoa,draw,away,3.24,10.0,False,-10.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,2022-08,2022-23
2022-08-14,2022-08-15,I2,Ascoli,Ternana,draw,home,3.3,10.0,False,-10.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,2022-08,2022-23
2022-08-15,2022-08-16,SP1,Ath Bilbao,Mallorca,home,draw,1.6,10.0,False,-10.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|SP1_home_market_ge_55,2022-08,2022-23
2022-08-19,2022-08-20,SP1,Sevilla,Valladolid,home,draw,1.53,10.0,False,-10.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|SP1_home_market_ge_55,2022-08,2022-23
2022-08-20,2022-08-21,I2,Perugia,Parma,draw,draw,3.17,10.0,True,21.7,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,2022-08,2022-23
2022-08-21,2022-08-22,I2,Frosinone,Brescia,draw,home,3.11,10.0,False,-10.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,2022-08,2022-23
2022-08-21,2022-08-22,I2,Ternana,Reggina,draw,home,3.38,10.0,False,-10.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,2022-08,2022-23
2022-08-21,2022-08-22,I2,Cagliari,Cittadella,draw,home,3.39,10.0,False,-10.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,2022-08,2022-23
2022-08-27,2022-08-28,I2,Palermo,Ascoli,draw,away,3.2,10.0,False,-10.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,2022-08,2022-23
2022-08-28,2022-08-29,I2,Perugia,Bari,draw,away,3.17,10.0,False,-10.0,AVG_OPEN_train18_n120_ev0p04_top3_ridge10|I2_draw_2p8_3p5,2022-08,2022-23
