window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
2022-08,2023-07,167,1670.0,116.7,6.99,140.7,8,3,True
2023-02,2024-01,224,2240.0,295.5,13.19,170.9,9,2,True
2023-08,2024-07,229,2290.0,209.9,9.17,166.7,7,3,True
2024-02,2025-01,227,2270.0,487.6,21.48,96.7,8,2,True
2024-08,2025-07,247,2470.0,517.8,20.96,102.1,8,2,True
2025-02,2026-01,224,2240.0,367.8,16.42,91.2,8,2,True
