date,bets,staked,settled_bets,settled_profit,equity,cooldown_active,skipped_reason
2022-08-13,3,30.0,0,0.0,0.0,False,
2022-08-14,3,30.0,3,2.3,2.3,False,
2022-08-15,1,10.0,3,-30.0,-27.7,False,
2022-08-16,0,0.0,1,-10.0,-37.7,False,
2022-08-17,0,0.0,0,0.0,-37.7,False,
2022-08-18,0,0.0,0,0.0,-37.7,False,
2022-08-19,1,10.0,0,0.0,-37.7,False,
2022-08-20,1,10.0,1,-10.0,-47.7,False,
2022-08-21,3,30.0,1,21.7,-26.0,False,
2022-08-22,0,0.0,3,-30.0,-56.0,False,
2022-08-23,0,0.0,0,0.0,-56.0,False,
2022-08-24,0,0.0,0,0.0,-56.0,False,
2022-08-25,0,0.0,0,0.0,-56.0,False,
2022-08-26,0,0.0,0,0.0,-56.0,False,
2022-08-27,1,10.0,0,0.0,-56.0,False,
2022-08-28,3,30.0,1,-10.0,-66.0,False,
2022-08-29,1,10.0,3,-30.0,-96.0,False,
2022-08-30,0,0.0,1,-10.0,-106.0,False,
2022-08-31,0,0.0,0,0.0,-106.0,False,
2022-09-01,0,0.0,0,0.0,-106.0,False,
2022-09-02,1,10.0,0,0.0,-106.0,False,
2022-09-03,3,30.0,1,6.7,-99.3,False,
2022-09-04,0,0.0,3,3.1,-96.2,False,
2022-09-05,0,0.0,0,0.0,-96.2,False,
2022-09-06,0,0.0,0,0.0,-96.2,False,
2022-09-07,0,0.0,0,0.0,-96.2,False,
2022-09-08,0,0.0,0,0.0,-96.2,False,
2022-09-09,0,0.0,0,0.0,-96.2,False,
2022-09-10,3,30.0,0,0.0,-96.2,False,
2022-09-11,0,0.0,3,-13.5,-109.7,False,
2022-09-12,0,0.0,0,0.0,-109.7,False,
2022-09-13,0,0.0,0,0.0,-109.7,False,
2022-09-14,0,0.0,0,0.0,-109.7,False,
2022-09-15,0,0.0,0,0.0,-109.7,False,
2022-09-16,0,0.0,0,0.0,-109.7,False,
2022-09-17,3,30.0,0,0.0,-109.7,False,
2022-09-18,3,30.0,3,16.7,-93.0,False,
2022-09-19,0,0.0,3,-12.7,-105.7,False,
2022-09-20,0,0.0,0,0.0,-105.7,False,
2022-09-21,0,0.0,0,0.0,-105.7,False,
2022-09-22,0,0.0,0,0.0,-105.7,False,
2022-09-23,0,0.0,0,0.0,-105.7,False,
2022-09-24,0,0.0,0,0.0,-105.7,False,
2022-09-25,0,0.0,0,0.0,-105.7,False,
2022-09-26,0,0.0,0,0.0,-105.7,False,
2022-09-27,0,0.0,0,0.0,-105.7,False,
2022-09-28,0,0.0,0,0.0,-105.7,False,
2022-09-29,0,0.0,0,0.0,-105.7,False,
2022-09-30,0,0.0,0,0.0,-105.7,False,
2022-10-01,3,30.0,0,0.0,-105.7,False,
2022-10-02,0,0.0,3,-30.0,-135.7,False,
2022-10-03,1,10.0,0,0.0,-135.7,False,
2022-10-04,0,0.0,1,7.3,-128.4,False,
2022-10-05,0,0.0,0,0.0,-128.4,False,
2022-10-06,0,0.0,0,0.0,-128.4,False,
2022-10-07,0,0.0,0,0.0,-128.4,False,
2022-10-08,1,10.0,0,0.0,-128.4,False,
2022-10-09,0,0.0,1,-10.0,-138.4,False,
2022-10-10,0,0.0,0,0.0,-138.4,False,
2022-10-11,0,0.0,0,0.0,-138.4,False,
2022-10-12,0,0.0,0,0.0,-138.4,False,
2022-10-13,0,0.0,0,0.0,-138.4,False,
2022-10-14,0,0.0,0,0.0,-138.4,False,
2022-10-15,1,10.0,0,0.0,-138.4,False,
2022-10-16,1,10.0,1,22.8,-115.6,False,
2022-10-17,1,10.0,1,5.8,-109.8,False,
2022-10-18,0,0.0,1,5.8,-104.0,False,
2022-10-19,0,0.0,0,0.0,-104.0,False,
2022-10-20,0,0.0,0,0.0,-104.0,False,
2022-10-21,0,0.0,0,0.0,-104.0,False,
2022-10-22,3,30.0,0,0.0,-104.0,False,
2022-10-23,3,30.0,3,3.3,-100.7,False,
2022-10-24,0,0.0,3,-14.4,-115.1,False,
2022-10-25,0,0.0,0,0.0,-115.1,False,
2022-10-26,0,0.0,0,0.0,-115.1,False,
2022-10-27,0,0.0,0,0.0,-115.1,False,
2022-10-28,0,0.0,0,0.0,-115.1,False,
2022-10-29,1,10.0,0,0.0,-115.1,False,
2022-10-30,0,0.0,1,21.9,-93.2,False,
2022-10-31,0,0.0,0,0.0,-93.2,False,
2022-11-01,0,0.0,0,0.0,-93.2,False,
2022-11-02,0,0.0,0,0.0,-93.2,False,
2022-11-03,0,0.0,0,0.0,-93.2,False,
2022-11-04,0,0.0,0,0.0,-93.2,False,
2022-11-05,1,10.0,0,0.0,-93.2,False,
2022-11-06,2,20.0,1,21.0,-72.2,False,
2022-11-07,0,0.0,2,-20.0,-92.2,False,
2022-11-08,0,0.0,0,0.0,-92.2,False,
2022-11-09,0,0.0,0,0.0,-92.2,False,
2022-11-10,0,0.0,0,0.0,-92.2,False,
2022-11-11,0,0.0,0,0.0,-92.2,False,
2022-11-12,1,10.0,0,0.0,-92.2,False,
2022-11-13,0,0.0,1,-10.0,-102.2,False,
2022-11-14,0,0.0,0,0.0,-102.2,False,
2022-11-15,0,0.0,0,0.0,-102.2,False,
2022-11-16,0,0.0,0,0.0,-102.2,False,
2022-11-17,0,0.0,0,0.0,-102.2,False,
2022-11-18,0,0.0,0,0.0,-102.2,False,
2022-11-19,0,0.0,0,0.0,-102.2,False,
2022-11-20,0,0.0,0,0.0,-102.2,False,
2022-11-21,0,0.0,0,0.0,-102.2,False,
2022-11-22,0,0.0,0,0.0,-102.2,False,
2022-11-23,0,0.0,0,0.0,-102.2,False,
2022-11-24,0,0.0,0,0.0,-102.2,False,
2022-11-25,0,0.0,0,0.0,-102.2,False,
2022-11-26,0,0.0,0,0.0,-102.2,False,
2022-11-27,3,30.0,0,0.0,-102.2,False,
2022-11-28,0,0.0,3,33.4,-68.8,False,
2022-11-29,0,0.0,0,0.0,-68.8,False,
2022-11-30,0,0.0,0,0.0,-68.8,False,
2022-12-01,0,0.0,0,0.0,-68.8,False,
2022-12-02,0,0.0,0,0.0,-68.8,False,
2022-12-03,2,20.0,0,0.0,-68.8,False,
2022-12-04,3,30.0,2,11.9,-56.9,False,
2022-12-05,0,0.0,3,2.7,-54.2,False,
2022-12-06,0,0.0,0,0.0,-54.2,False,
2022-12-07,1,10.0,0,0.0,-54.2,False,
2022-12-08,3,30.0,1,-10.0,-64.2,False,
2022-12-09,0,0.0,3,-30.0,-94.2,False,
2022-12-10,0,0.0,0,0.0,-94.2,False,
2022-12-11,3,30.0,0,0.0,-94.2,False,
2022-12-12,1,10.0,3,33.8,-60.4,False,
2022-12-13,0,0.0,1,-10.0,-70.4,False,
2022-12-14,0,0.0,0,0.0,-70.4,False,
2022-12-15,0,0.0,0,0.0,-70.4,False,
2022-12-16,0,0.0,0,0.0,-70.4,False,
2022-12-17,1,10.0,0,0.0,-70.4,False,
2022-12-18,3,30.0,1,21.9,-48.5,False,
2022-12-19,0,0.0,3,0.6,-47.9,False,
2022-12-20,0,0.0,0,0.0,-47.9,False,
2022-12-21,0,0.0,0,0.0,-47.9,False,
2022-12-22,0,0.0,0,0.0,-47.9,False,
2022-12-23,0,0.0,0,0.0,-47.9,False,
2022-12-24,0,0.0,0,0.0,-47.9,False,
2022-12-25,0,0.0,0,0.0,-47.9,False,
2022-12-26,3,30.0,0,0.0,-47.9,False,
2022-12-27,0,0.0,3,-30.0,-77.9,False,
2022-12-28,0,0.0,0,0.0,-77.9,False,
2022-12-29,0,0.0,0,0.0,-77.9,False,
2022-12-30,0,0.0,0,0.0,-77.9,False,
2022-12-31,0,0.0,0,0.0,-77.9,False,
2023-01-01,0,0.0,0,0.0,-77.9,False,
2023-01-02,0,0.0,0,0.0,-77.9,False,
2023-01-03,0,0.0,0,0.0,-77.9,False,
2023-01-04,0,0.0,0,0.0,-77.9,False,
2023-01-05,0,0.0,0,0.0,-77.9,False,
2023-01-06,1,10.0,0,0.0,-77.9,False,
2023-01-07,0,0.0,1,-10.0,-87.9,False,
2023-01-08,0,0.0,0,0.0,-87.9,False,
2023-01-09,1,10.0,0,0.0,-87.9,False,
2023-01-10,0,0.0,1,-10.0,-97.9,False,
2023-01-11,0,0.0,0,0.0,-97.9,False,
2023-01-12,0,0.0,0,0.0,-97.9,False,
2023-01-13,0,0.0,0,0.0,-97.9,False,
2023-01-14,1,10.0,0,0.0,-97.9,False,
2023-01-15,2,20.0,1,21.5,-76.4,False,
2023-01-16,0,0.0,2,11.4,-65.0,False,
2023-01-17,0,0.0,0,0.0,-65.0,False,
2023-01-18,0,0.0,0,0.0,-65.0,False,
2023-01-19,0,0.0,0,0.0,-65.0,False,
2023-01-20,1,10.0,0,0.0,-65.0,False,
2023-01-21,3,30.0,1,-10.0,-75.0,False,
2023-01-22,1,10.0,3,17.9,-57.1,False,
2023-01-23,0,0.0,1,-10.0,-67.1,False,
2023-01-24,0,0.0,0,0.0,-67.1,False,
2023-01-25,0,0.0,0,0.0,-67.1,False,
2023-01-26,0,0.0,0,0.0,-67.1,False,
2023-01-27,0,0.0,0,0.0,-67.1,False,
2023-01-28,3,30.0,0,0.0,-67.1,False,
2023-01-29,2,20.0,3,4.2,-62.9,False,
2023-01-30,1,10.0,2,-20.0,-82.9,False,
2023-01-31,0,0.0,1,-10.0,-92.9,False,
2023-02-01,0,0.0,0,0.0,-92.9,False,
2023-02-02,0,0.0,0,0.0,-92.9,False,
2023-02-03,1,10.0,0,0.0,-92.9,False,
2023-02-04,3,30.0,1,-10.0,-102.9,False,
2023-02-05,2,20.0,3,2.3,-100.6,False,
2023-02-06,0,0.0,2,-6.7,-107.3,False,
2023-02-07,0,0.0,0,0.0,-107.3,False,
2023-02-08,0,0.0,0,0.0,-107.3,False,
2023-02-09,0,0.0,0,0.0,-107.3,False,
2023-02-10,0,0.0,0,0.0,-107.3,False,
2023-02-11,3,30.0,0,0.0,-107.3,False,
2023-02-12,0,0.0,3,3.1,-104.2,False,
2023-02-13,0,0.0,0,0.0,-104.2,False,
2023-02-14,0,0.0,0,0.0,-104.2,False,
2023-02-15,0,0.0,0,0.0,-104.2,False,
2023-02-16,0,0.0,0,0.0,-104.2,False,
2023-02-17,0,0.0,0,0.0,-104.2,False,
2023-02-18,3,30.0,0,0.0,-104.2,False,
2023-02-19,1,10.0,3,18.1,-86.1,False,
2023-02-20,0,0.0,1,20.8,-65.3,False,
2023-02-21,0,0.0,0,0.0,-65.3,False,
2023-02-22,0,0.0,0,0.0,-65.3,False,
2023-02-23,0,0.0,0,0.0,-65.3,False,
2023-02-24,0,0.0,0,0.0,-65.3,False,
2023-02-25,3,30.0,0,0.0,-65.3,False,
2023-02-26,3,30.0,3,33.0,-32.3,False,
2023-02-27,1,10.0,3,17.8,-14.5,False,
2023-02-28,3,30.0,1,6.8,-7.7,False,
