label,bets,wins,hit_rate,wilson_hit_rate_lower_95,avg_odds,avg_implied_probability,edge_vs_implied_probability,conservative_edge_vs_implied,staked,profit,roi_pct,decision,decision_reasons
2025-26,85,33,0.3882,0.2916,3.1521,0.3181,0.0702,-0.0265,850.0,196.4,23.11,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['wilson_lower<=average_implied_probability']
2024-25,84,29,0.3452,0.2523,3.1202,0.3212,0.024,-0.0689,840.0,64.0,7.62,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['wilson_lower<=average_implied_probability']
2023-24,77,25,0.3247,0.2306,3.1905,0.3142,0.0105,-0.0836,770.0,13.3,1.73,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['wilson_lower<=average_implied_probability']
2022-23,67,24,0.3582,0.254,3.1719,0.3157,0.0425,-0.0618,670.0,94.5,14.1,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['wilson_lower<=average_implied_probability']
