window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
2022-08,2023-07,90,900.0,62.6,6.96,97.8,8,3,False
2023-02,2024-01,110,1100.0,105.8,9.62,96.1,7,4,True
2023-08,2024-07,110,1100.0,30.1,2.74,96.1,4,6,False
2024-02,2025-01,104,1040.0,267.3,25.7,77.2,7,3,True
2024-08,2025-07,112,1120.0,314.5,28.08,70.7,7,3,True
2025-02,2026-01,113,1130.0,282.7,25.02,80.0,6,4,True
