date,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_prob_bucket,favorite_relation,stake,won,profit,rule_label,month
2023-03-04,B1,Kortrijk,Charleroi,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-03
2023-03-05,B1,Gent,Anderlecht,draw,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-03
2023-03-05,B1,St Truiden,Genk,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-03
2023-03-11,B1,Eupen,Oostende,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-03
2023-03-12,B1,Genk,St. Gilloise,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-03
2023-03-17,B1,Cercle Brugge,Genk,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-03
2023-03-18,B1,Oostende,Westerlo,draw,away,3.3,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-03
2023-03-19,B1,Oud-Heverlee Leuven,Anderlecht,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-03
2023-04-01,B1,Oostende,Standard,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-04
2023-04-09,B1,Standard,Genk,draw,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-04
2023-04-15,B1,Eupen,Waregem,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-04
2023-04-15,B1,Westerlo,Club Brugge,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-04
2023-07-28,B1,St. Gilloise,Anderlecht,draw,home,3.3,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-07
2023-07-29,B1,Eupen,Westerlo,draw,draw,3.3,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.3,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-07
2023-07-29,B1,Eupen,Westerlo,home,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-07
2023-08-06,B1,Kortrijk,St Truiden,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-08
2023-08-06,B1,Anderlecht,Antwerp,draw,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-08
2023-08-13,B1,Westerlo,Gent,home,away,3.3,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-08
2023-08-13,B1,Charleroi,Standard,away,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-08
2023-08-13,B1,St Truiden,Anderlecht,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-08
2023-08-13,B1,Westerlo,Gent,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-08
2023-08-19,B1,Standard,Cercle Brugge,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-08
2023-08-26,B1,Kortrijk,Standard,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-08
2023-09-03,B1,St. Gilloise,Antwerp,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-09
2023-09-17,B1,St Truiden,Mechelen,draw,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-09
2023-09-17,B1,Eupen,Standard,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-09
2023-10-21,B1,Charleroi,Antwerp,draw,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-10
2023-10-22,B1,Standard,Anderlecht,draw,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-10
2023-12-02,B1,RWD Molenbeek,Charleroi,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-12
2023-12-03,B1,Mechelen,St Truiden,away,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-12
2023-12-09,B1,Cercle Brugge,Antwerp,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-12
2023-12-16,B1,RWD Molenbeek,St Truiden,home,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-12
2023-12-16,B1,RWD Molenbeek,St Truiden,draw,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-12
2023-12-16,B1,Standard,Charleroi,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-12
2023-12-23,B1,St Truiden,Charleroi,draw,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-12
2023-12-26,B1,Genk,Antwerp,away,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2023-12
2024-02-03,B1,Genk,St. Gilloise,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2024-02
2024-02-03,B1,Westerlo,Oud-Heverlee Leuven,away,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2024-02
2024-02-04,B1,Eupen,Mechelen,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2024-02
2024-02-11,B1,Charleroi,Anderlecht,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2024-02
2024-02-17,B1,Oud-Heverlee Leuven,Charleroi,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2024-02
2024-02-24,B1,RWD Molenbeek,Oud-Heverlee Leuven,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2024-02
