date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2014-06-12,2014-06,WORLD_CUP,Brazil,Croatia,home,home,1.33,"[1.0,1.8)",0.7480448826929615,"[0.55,1.00]",market_favorite,MAX_CLOSE,True,0.33000000000000007
2014-06-12,2014-06,WORLD_CUP,Brazil,Croatia,draw,home,5.5,"[5.0,7.0)",0.1808908534512071,"[0.00,0.20)",market_non_favorite,MAX_CLOSE,False,-1.0
2014-06-12,2014-06,WORLD_CUP,Brazil,Croatia,away,home,14.0,"[7.0,inf)",0.07106426385583135,"[0.00,0.20)",market_non_favorite,MAX_CLOSE,False,-1.0
2014-06-13,2014-06,WORLD_CUP,Chile,Australia,home,home,1.5,"[1.0,1.8)",0.6886409736308317,"[0.55,1.00]",market_favorite,MAX_CLOSE,True,0.5
2014-06-13,2014-06,WORLD_CUP,Chile,Australia,draw,home,4.85,"[4.0,5.0)",0.2129817444219067,"[0.20,0.28)",market_non_favorite,MAX_CLOSE,False,-1.0
2014-06-13,2014-06,WORLD_CUP,Chile,Australia,away,home,10.5,"[7.0,inf)",0.09837728194726165,"[0.00,0.20)",market_non_favorite,MAX_CLOSE,False,-1.0
2014-06-13,2014-06,WORLD_CUP,Mexico,Cameroon,home,home,2.25,"[2.2,2.8)",0.44556962025316454,"[0.42,0.55)",market_favorite,MAX_CLOSE,True,1.25
2014-06-13,2014-06,WORLD_CUP,Mexico,Cameroon,draw,home,3.3,"[2.8,3.5)",0.3037974683544304,"[0.28,0.34)",market_non_favorite,MAX_CLOSE,False,-1.0
2014-06-13,2014-06,WORLD_CUP,Mexico,Cameroon,away,home,4.0,"[4.0,5.0)",0.25063291139240507,"[0.20,0.28)",market_non_favorite,MAX_CLOSE,False,-1.0
2014-06-13,2014-06,WORLD_CUP,Spain,Netherlands,home,away,1.91,"[1.8,2.2)",0.5282656421514819,"[0.42,0.55)",market_favorite,MAX_CLOSE,False,-1.0
2014-06-13,2014-06,WORLD_CUP,Spain,Netherlands,draw,away,3.5,"[3.5,4.0)",0.2882821075740944,"[0.28,0.34)",market_non_favorite,MAX_CLOSE,False,-1.0
2014-06-13,2014-06,WORLD_CUP,Spain,Netherlands,away,away,5.5,"[5.0,7.0)",0.18345225027442372,"[0.00,0.20)",market_non_favorite,MAX_CLOSE,True,4.5
2014-06-14,2014-06,WORLD_CUP,Colombia,Greece,home,home,1.91,"[1.8,2.2)",0.5471457231442641,"[0.42,0.55)",market_favorite,MAX_CLOSE,True,0.9099999999999999
