label,bets,wins,hit_rate,wilson_hit_rate_lower_95,avg_odds,avg_implied_probability,edge_vs_implied_probability,conservative_edge_vs_implied,staked,profit,roi_pct,decision,decision_reasons
2023-24,59,47,0.7966,0.6773,1.5186,0.6659,0.1307,0.0114,590.0,124.3,21.07,CALIBRATED_EDGE_CONFIRMED,[]
2024-25,46,36,0.7826,0.6443,1.4665,0.6923,0.0903,-0.0481,460.0,58.4,12.7,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,"['bets<minimum', 'wilson_lower<=average_implied_probability']"
2025-26,46,38,0.8261,0.6928,1.428,0.7127,0.1133,-0.02,460.0,78.1,16.98,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,"['bets<minimum', 'wilson_lower<=average_implied_probability']"
2022-23,36,24,0.6667,0.5033,1.5517,0.6491,0.0175,-0.1458,360.0,8.5,2.36,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,"['bets<minimum', 'wilson_lower<=average_implied_probability']"
